Smiles,blood potassium decreased,malaise,renal failure acute,acute kidney injury,rash papular,haematemesis,fatigue,cough,depression,restlessness,hypoglycaemia,hyperglycaemia,oedema,cyanosis,neonatal disorder,aggression,urinary tract infection,muscle rigidity,delirium,paralysis,chest discomfort,cerebral haemorrhage,hepatitis,vision blurred,rash,hypotonia neonatal,convulsion,aspartate aminotransferase increased,acidosis,thrombocytopenia,bronchospasm,myocardial infarction,psychomotor hyperactivity,respiratory depression,pericardial effusion,neonatal respiratory distress syndrome,body temperature increased,hypercalcaemia,eosinophilia,angioedema,screaming,multiple organ dysfunction syndrome,blood pressure decreased,rhinorrhoea,cardiac failure congestive,cognitive disorder,neutropenia,heart rate increased,arthralgia,asthma,hypertension,pulmonary haemorrhage,hepatotoxicity,hypoglycaemia neonatal,gamma-glutamyltransferase increased,depressed level of consciousness,movement disorder,influenza like illness,malignant neoplasm progression,visual impairment,ventricular fibrillation,mood altered,feeding disorder,bronchopulmonary dysplasia,cardiac arrest,dry skin,dizziness,deafness,syncope,bacterial infection,speech disorder,flatulence,metabolic acidosis,toxic epidermal necrolysis,deep vein thrombosis,bradycardia,alanine aminotransferase increased,cytomegalovirus infection,unresponsive to stimuli,haemoglobin decreased,urticaria,gastroenteritis,urinary retention,blood creatinine increased,neuropathy peripheral,dermatitis atopic,growth retardation,pleural effusion,blister,jaundice,anxiety,hallucination,brain oedema,back pain,pyrexia,otitis media,eye movement disorder,transaminases increased,drug hypersensitivity,haemolysis,haematoma,wheezing,clostridium difficile infection,ventricular septal defect,feeling hot,muscular weakness,shock,eczema,mydriasis,paraesthesia,erythema,hepatic enzyme increased,hyperthermia,acute myeloid leukaemia,disturbance in attention,haemoptysis,chills,hypokalaemia,pancreatitis,coma,febrile neutropenia,hypothermia,agitation,cardio-respiratory arrest,pneumonitis,blindness,decreased appetite,dyskinesia,haemorrhage,haemodynamic instability,heart rate decreased,muscle spasms,chest pain,gait disturbance,dystonia,upper respiratory tract infection,lip swelling,hepatomegaly,electrolyte imbalance,sleep disorder,tinnitus,lymphadenopathy,fluid retention,abdominal pain upper,apnoea,herpes zoster,haemolytic anaemia,lactic acidosis,somnolence,bronchiolitis,mucosal inflammation,retching,migraine,disorientation,myalgia,stomatitis,stevens-johnson syndrome,disease progression,discomfort,sepsis,sedation,epistaxis,ventricular tachycardia,fungal infection,abdominal discomfort,swelling,nervousness,enuresis,hypotonia,pseudomonas infection,abnormal behaviour,injection site pain,immunodeficiency,hypospadias,ear infection,septic shock,rash macular,weight increased,leukopenia,anaphylactic reaction,pancytopenia,diarrhoea,feeling abnormal,oxygen saturation decreased,rash generalised,anger,skin exfoliation,vomiting,skin discolouration,aspiration,electrocardiogram qt prolonged,suicidal ideation,drug intolerance,pharyngitis,blood lactate dehydrogenase increased,viral infection,productive cough,cardiac disorder,withdrawal syndrome,infection,gastritis,liver disorder,confusional state,tachypnoea,intestinal perforation,death,atelectasis,pulmonary oedema,intestinal obstruction,jaundice neonatal,splenomegaly,cholestasis,talipes,white blood cell count increased,tremor,dyspnoea,general physical health deterioration,anaphylactic shock,circulatory collapse,blood creatine phosphokinase increased,suicide attempt,inflammation,cystitis haemorrhagic,generalised tonic-clonic seizure,pulmonary embolism,posterior reversible encephalopathy syndrome,respiratory disorder neonatal,hypoxia,hypocalcaemia,hypothyroidism
C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1=C(SC=C1)C(=CCCN2CCC[C@H](C2)C(=O)O)C3=C(C=CS3)C,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,,,,,,,,,0.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,0.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,,1.0,0.0,,,,0.0,,0.0,,,,,,0.0,,,1.0,,0.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,1.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,1.0,,,,,0.0,,,,1.0,,,,,
CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,
CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C,,,0.0,,,,0.0,,,,,,1.0,,1.0,,,,,,,,1.0,,0.0,,,1.0,,0.0,,,,,,,,,0.0,,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,1.0,,,0.0,,,,1.0,,,0.0,,,,0.0,1.0,,0.0,1.0,,0.0,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,1.0,1.0,,,0.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,0.0,,,,,1.0,,,,0.0,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,1.0,,0.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,,0.0,,,,,,,,,0.0,,
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[N+]1(CCOCC1)CCC(C2=CC=CC=C2)(C3=CC=CS3)O.[I-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CC(C)(C)NCC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,0.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,0.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,0.0,,,,,0.0,,0.0,,,,1.0,,,0.0,,,,,0.0,0.0,,,,,0.0,,,1.0,0.0,,,,,,,,1.0,,,,,0.0,,,,,0.0,,1.0,,,,,0.0,,,1.0,,,1.0,,,,,,,,1.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,0.0,,,,,,0.0,,1.0,1.0,,0.0,0.0,,,,,,1.0,,,0.0,,1.0,,,,0.0,,,,,,,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,1.0,,,,,,
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)C2=CC=CC=C2,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,,0.0,,,,,0.0,0.0,,0.0,1.0,,0.0,0.0,,,,,,1.0,0.0,,,1.0,0.0,,,0.0,0.0,,0.0,,0.0,1.0,,,,,0.0,,,0.0,,,,,,,0.0,1.0,,,,0.0,,1.0,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,1.0,,,1.0,0.0,,1.0,,0.0,,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,,1.0,,,,,0.0,0.0,,,1.0,,,1.0,,,,1.0,0.0,0.0,,,1.0,,1.0,0.0,,1.0,0.0,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,0.0
CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,1.0,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,1.0,1.0,,,,,
C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1=NC2=C(N1)C(=S)N=C(N2)N,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,0.0,,1.0,0.0,,1.0,,,,,0.0,,,,,,,0.0,,,,,1.0,,,,,,1.0,,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,,0.0,,0.0,,,1.0,,,,,1.0,,,1.0,,0.0,,,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,1.0,,0.0,1.0,,,,,1.0,0.0,,0.0,,,0.0,,0.0,,0.0,,1.0,,,,,,,,,,,,,1.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,1.0,,,,,,0.0,,,,,,0.0,,0.0,1.0,,1.0,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,1.0,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,1.0,,0.0,0.0,
CC(C(=O)NCC(=O)O)S,,0.0,,,,,1.0,0.0,,,,,,,,,0.0,,,,0.0,,,,1.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,1.0,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,1.0,,,,,0.0,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,,0.0,,,,,1.0,1.0,0.0,,,,,,,,,,,,1.0,,,0.0,1.0,,,,,,0.0,,,,,,0.0,,1.0,,0.0,,1.0,0.0,,,,0.0,,1.0,,,,,,,0.0,,,1.0,,0.0,,,0.0,,1.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,,1.0,,,0.0,,0.0,1.0,,0.0,0.0,,,,0.0,,,1.0,,,,,,1.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,,,1.0,0.0,0.0,,,,,,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,1.0,,,1.0,,0.0,,0.0,1.0,1.0,,0.0,,0.0,,,,1.0,,,,,1.0,0.0,1.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,,1.0,,,,,,,,,,,,,,
CN1CCCC(=C(C2=CC=CS2)C3=CC=CS3)C1,,0.0,,,,,,1.0,,,1.0,,0.0,1.0,,,0.0,,0.0,,1.0,0.0,0.0,,1.0,,1.0,1.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,1.0,,,1.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,,0.0,,,1.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,,,0.0,,,,,0.0,1.0,0.0,1.0,,,0.0,,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,,1.0,,0.0,,0.0,1.0,,,0.0,,0.0,,,,1.0,,1.0,1.0,0.0,,0.0,,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,1.0,,
CN1C=NC=C1[C@@](C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
C1CC(=N)N(C1)CC2=C(C(=O)NC(=O)N2)Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)C(C(=O)NC(C)C(=O)NC(CCC(=O)N)C(=O)NC(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCCCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NCC(=O)NCC(=O)N4CCCC4C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N5CCCC5C(=O)N6CCCC6C(=O)N7CCCC7C(=O)NC(CO)C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C)(C)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CC8=CC=C(C=C8)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC9=CC=CC=C9)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC1=CC=C(C=C1)O)N,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Ti],0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,,1.0,0.0,,,,,,,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,,,,,,,,0.0,1.0,,,,0.0,0.0,,,,1.0,,0.0,0.0,,,1.0,0.0,,,,1.0,0.0,0.0,1.0,,0.0,,,,0.0,,1.0,,,,,0.0,,,0.0,,,1.0,0.0,,1.0,0.0,,1.0,,,0.0,,0.0,0.0,0.0,,1.0,,,,0.0,,0.0,,,,0.0,,,0.0,0.0,,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,1.0,,,,,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,,,0.0,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,
O=[Ti]=O,0.0,,,0.0,,0.0,0.0,0.0,,,,0.0,,,,1.0,0.0,,,,,,,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,,1.0,,,,,,,,,0.0,1.0,,,,0.0,,,,,1.0,,0.0,,,,1.0,0.0,,,,1.0,0.0,0.0,1.0,,0.0,,,,0.0,,1.0,,,,,0.0,,,0.0,,,1.0,0.0,,1.0,0.0,,1.0,,,0.0,,0.0,0.0,0.0,,1.0,,,,0.0,,0.0,,,,0.0,,,0.0,0.0,,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,1.0,,,,,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,,,0.0,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CS)O)C)O,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,
C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,,,0.0,,0.0,,0.0,0.0,,1.0,,,,,,0.0,1.0,0.0,,,0.0,,,,,,1.0,0.0,,0.0,,,,0.0,,,0.0,,,,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,0.0,,0.0,,,,,,1.0,,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,1.0,,,,,,,1.0,1.0,,0.0,0.0,1.0,,,0.0,,,,0.0,,,,1.0,0.0,,,0.0,1.0,,0.0,,0.0,1.0,,,0.0,1.0,,,1.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,1.0,,1.0,,,,0.0,,1.0,,,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,0.0,,1.0
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,
